kind,target,best_score_over_all_probes
impostor,Testing__Digital_Persona__Fake__Latex__012_3_9.png__51c2e9ce__012_3_9.png,24.4830942104
impostor,Testing__Digital_Persona__Fake__Latex__012_4_0.png__5e75df13__012_4_0.png,38.9941407504
impostor,Testing__Digital_Persona__Fake__Latex__012_4_4.png__bd0be2f8__012_4_4.png,29.7920883118
impostor,Testing__Digital_Persona__Fake__Latex__012_4_9.png__5b8f1836__012_4_9.png,36.2173323093
impostor,Testing__Digital_Persona__Fake__Latex__012_5_0.png__cbae290e__012_5_0.png,8.6425254167
impostor,Testing__Digital_Persona__Fake__Latex__012_5_4.png__f9aab9ea__012_5_4.png,55.4848912983
impostor,Testing__Digital_Persona__Fake__Latex__012_5_9.png__a6cc7f53__012_5_9.png,6.0429599703
impostor,Testing__Digital_Persona__Fake__Latex__012_6_0.png__335b8d27__012_6_0.png,123.9575731641
impostor,Testing__Digital_Persona__Fake__Latex__012_6_4.png__5f0ecaad__012_6_4.png,70.9367405502
impostor,Testing__Digital_Persona__Fake__Latex__012_6_9.png__40217204__012_6_9.png,58.8335674524
impostor,Testing__Digital_Persona__Fake__Latex__012_7_0.png__aae8634c__012_7_0.png,52.9254096651
impostor,Testing__Digital_Persona__Fake__Latex__012_7_4.png__39009ff0__012_7_4.png,76.9505165887
impostor,Testing__Digital_Persona__Fake__Latex__012_7_9.png__d1adb9ec__012_7_9.png,36.5733494739
impostor,Testing__Digital_Persona__Fake__Latex__012_8_0.png__cbd4928f__012_8_0.png,32.8858164532
impostor,Testing__Digital_Persona__Fake__Latex__012_8_4.png__e1f0d7d2__012_8_4.png,35.1810888774
impostor,Testing__Digital_Persona__Fake__Latex__012_8_9.png__f368e564__012_8_9.png,39.9505416883
impostor,Testing__Digital_Persona__Fake__Latex__012_9_0.png__621295c2__012_9_0.png,14.8539463861
impostor,Testing__Digital_Persona__Fake__Latex__012_9_4.png__3470fd3d__012_9_4.png,1.7415035183
impostor,Testing__Digital_Persona__Fake__Latex__012_9_9.png__31c20bed__012_9_9.png,4.3701678248
impostor,Testing__Digital_Persona__Fake__Latex__014_0_0.png__6873d410__014_0_0.png,80.1970861628
impostor,Testing__Digital_Persona__Fake__Latex__014_0_4.png__cb3be317__014_0_4.png,118.0697506608
impostor,Testing__Digital_Persona__Fake__Latex__014_0_9.png__ef880a27__014_0_9.png,72.5433823597
impostor,Testing__Digital_Persona__Fake__Latex__014_1_0.png__b995667f__014_1_0.png,31.4107564394
impostor,Testing__Digital_Persona__Fake__Latex__014_1_4.png__8e633e48__014_1_4.png,27.0754058101
impostor,Testing__Digital_Persona__Fake__Latex__014_1_9.png__e0a1ab76__014_1_9.png,58.9434915707
impostor,Testing__Digital_Persona__Fake__Latex__014_2_0.png__f07604fb__014_2_0.png,20.7638635331
impostor,Testing__Digital_Persona__Fake__Latex__014_2_4.png__779c8f09__014_2_4.png,2.9637563975
impostor,Testing__Digital_Persona__Fake__Latex__014_2_9.png__a9e8473a__014_2_9.png,7.0440333997
impostor,Testing__Digital_Persona__Fake__Latex__014_3_0.png__80df5d01__014_3_0.png,45.7368231297
impostor,Testing__Digital_Persona__Fake__Latex__014_3_4.png__eb33a3be__014_3_4.png,16.6131068206
impostor,Testing__Digital_Persona__Fake__Latex__014_3_9.png__5c2191ef__014_3_9.png,14.460005617
impostor,Testing__Digital_Persona__Fake__Latex__014_4_0.png__3fbd4f9c__014_4_0.png,11.9210600253
impostor,Testing__Digital_Persona__Fake__Latex__014_4_4.png__b2b5fe75__014_4_4.png,25.8079006991
impostor,Testing__Digital_Persona__Fake__Latex__014_4_9.png__3ebba22a__014_4_9.png,18.9176994965
impostor,Testing__Digital_Persona__Fake__Latex__014_5_0.png__f87a20f4__014_5_0.png,84.4695800924
impostor,Testing__Digital_Persona__Fake__Latex__014_5_4.png__c17489e2__014_5_4.png,131.4649184884
impostor,Testing__Digital_Persona__Fake__Latex__014_5_9.png__4e9c9b8b__014_5_9.png,49.8252454441
impostor,Testing__Digital_Persona__Fake__Latex__014_6_0.png__0af27fd7__014_6_0.png,14.3751194562
impostor,Testing__Digital_Persona__Fake__Latex__014_6_4.png__4c7d69b4__014_6_4.png,18.0588247607
impostor,Testing__Digital_Persona__Fake__Latex__014_6_9.png__67998a31__014_6_9.png,31.3238228871
impostor,Testing__Digital_Persona__Fake__Latex__014_7_0.png__409f9fea__014_7_0.png,9.567353883
impostor,Testing__Digital_Persona__Fake__Latex__014_7_4.png__85a223c7__014_7_4.png,7.3408961064
impostor,Testing__Digital_Persona__Fake__Latex__014_7_9.png__c1976cc5__014_7_9.png,1.7654833024
impostor,Testing__Digital_Persona__Fake__Latex__014_8_0.png__b451e1c8__014_8_0.png,2.0389193981
impostor,Testing__Digital_Persona__Fake__Latex__014_8_4.png__52b37e03__014_8_4.png,30.0073144943
impostor,Testing__Digital_Persona__Fake__Latex__014_8_9.png__05d2a378__014_8_9.png,6.795256872
impostor,Testing__Digital_Persona__Fake__Latex__014_9_0.png__0c405a25__014_9_0.png,14.6274447367
impostor,Testing__Digital_Persona__Fake__Latex__014_9_4.png__3078843f__014_9_4.png,25.6475505404
impostor,Testing__Digital_Persona__Fake__Latex__014_9_9.png__46345ddb__014_9_9.png,15.008309646
impostor,Testing__Digital_Persona__Fake__Latex__019_0_0.png__6bebeaa7__019_0_0.png,1.6756346083
impostor,Testing__Digital_Persona__Fake__Latex__019_0_4.png__37ba3554__019_0_4.png,14.3276217119
impostor,Testing__Digital_Persona__Fake__Latex__019_0_9.png__80bf0847__019_0_9.png,4.4320206862
impostor,Testing__Digital_Persona__Fake__Latex__019_1_0.png__e2c39d16__019_1_0.png,31.8563825389
impostor,Testing__Digital_Persona__Fake__Latex__019_1_4.png__c38df699__019_1_4.png,5.8014316352
impostor,Testing__Digital_Persona__Fake__Latex__019_1_9.png__b3a9091f__019_1_9.png,16.3955641476
impostor,Testing__Digital_Persona__Fake__Latex__019_2_0.png__05f1b603__019_2_0.png,7.8277855921
impostor,Testing__Digital_Persona__Fake__Latex__019_2_4.png__db280bd2__019_2_4.png,4.8473879437
impostor,Testing__Digital_Persona__Fake__Latex__019_2_9.png__ba94ea3d__019_2_9.png,3.1370216002
impostor,Testing__Digital_Persona__Fake__Latex__019_3_0.png__d635126b__019_3_0.png,2.3093740473
impostor,Testing__Digital_Persona__Fake__Latex__019_3_4.png__48ca6081__019_3_4.png,1.5152219176
impostor,Testing__Digital_Persona__Fake__Latex__019_3_9.png__9b4d00b2__019_3_9.png,1.6770469598
impostor,Testing__Digital_Persona__Fake__Latex__019_4_0.png__75d5a41c__019_4_0.png,5.8557728584
impostor,Testing__Digital_Persona__Fake__Latex__019_4_4.png__f3f0c3e8__019_4_4.png,1.4912142625
impostor,Testing__Digital_Persona__Fake__Latex__019_4_9.png__233ea38a__019_4_9.png,1.9505981429
impostor,Testing__Digital_Persona__Fake__Latex__019_5_0.png__cdd31407__019_5_0.png,0.0
impostor,Testing__Digital_Persona__Fake__Latex__019_5_4.png__ac593e13__019_5_4.png,27.2650787413
impostor,Testing__Digital_Persona__Fake__Latex__019_5_9.png__07d1d868__019_5_9.png,3.4677468466
impostor,Testing__Digital_Persona__Fake__Latex__019_6_0.png__e2b6f0d6__019_6_0.png,4.6891937142
impostor,Testing__Digital_Persona__Fake__Latex__019_6_4.png__4568f6b7__019_6_4.png,4.1082128804
impostor,Testing__Digital_Persona__Fake__Latex__019_6_9.png__fa768351__019_6_9.png,0.8225849032
impostor,Testing__Digital_Persona__Fake__Latex__019_7_0.png__70419aa4__019_7_0.png,6.5971685358
impostor,Testing__Digital_Persona__Fake__Latex__019_7_4.png__30553d98__019_7_4.png,1.4823244407
impostor,Testing__Digital_Persona__Fake__Latex__019_7_9.png__049bd238__019_7_9.png,7.8010327722
impostor,Testing__Digital_Persona__Fake__Latex__019_8_0.png__2d6caeb1__019_8_0.png,0.0
impostor,Testing__Digital_Persona__Fake__Latex__019_8_4.png__ca4ce0af__019_8_4.png,1.1975111317
impostor,Testing__Digital_Persona__Fake__Latex__019_8_9.png__56d1c405__019_8_9.png,0.8681904702
impostor,Testing__Digital_Persona__Fake__Latex__019_9_0.png__cf9f30b1__019_9_0.png,7.6386532612
impostor,Testing__Digital_Persona__Fake__Latex__019_9_4.png__5fb1172a__019_9_4.png,0.0
impostor,Testing__Digital_Persona__Fake__Latex__019_9_9.png__200d965c__019_9_9.png,2.9986182961
impostor,Testing__Digital_Persona__Fake__Woodglue__002_0_0.png__d34f8e3d__002_0_0.png,150.9330778267
impostor,Testing__Digital_Persona__Fake__Woodglue__002_0_4.png__093cc49f__002_0_4.png,101.3945159213
impostor,Testing__Digital_Persona__Fake__Woodglue__002_0_5.png__b94f4e00__002_0_5.png,96.6166607761
impostor,Testing__Digital_Persona__Fake__Woodglue__002_0_9.png__c5f37a3e__002_0_9.png,113.0873738891
impostor,Testing__Digital_Persona__Fake__Woodglue__002_1_0.png__080f5d1c__002_1_0.png,85.4924040122
impostor,Testing__Digital_Persona__Fake__Woodglue__002_1_4.png__8513e252__002_1_4.png,100.129734315
impostor,Testing__Digital_Persona__Fake__Woodglue__002_1_5.png__08aa54b9__002_1_5.png,80.3460741642
impostor,Testing__Digital_Persona__Fake__Woodglue__002_1_9.png__1a60543b__002_1_9.png,61.9830053614
impostor,Testing__Digital_Persona__Fake__Woodglue__002_2_0.png__99da20d2__002_2_0.png,134.7236345429
impostor,Testing__Digital_Persona__Fake__Woodglue__002_2_4.png__4e5a9e54__002_2_4.png,133.7693249646
impostor,Testing__Digital_Persona__Fake__Woodglue__002_2_5.png__da336fd1__002_2_5.png,59.8162309067
impostor,Testing__Digital_Persona__Fake__Woodglue__002_2_9.png__adb9afaa__002_2_9.png,66.12417076
impostor,Testing__Digital_Persona__Fake__Woodglue__002_3_0.png__85fa1623__002_3_0.png,22.999552365
impostor,Testing__Digital_Persona__Fake__Woodglue__002_3_4.png__3c9aa3e5__002_3_4.png,30.9558592816
impostor,Testing__Digital_Persona__Fake__Woodglue__002_3_5.png__6621f28a__002_3_5.png,19.3250077684
impostor,Testing__Digital_Persona__Fake__Woodglue__002_3_9.png__7a559d28__002_3_9.png,30.1420860247
impostor,Testing__Digital_Persona__Fake__Woodglue__002_4_0.png__89d76f5d__002_4_0.png,47.0214806436
impostor,Testing__Digital_Persona__Fake__Woodglue__002_4_4.png__2e151828__002_4_4.png,19.1297600882
impostor,Testing__Digital_Persona__Fake__Woodglue__002_4_5.png__f63289c6__002_4_5.png,48.4417100381
impostor,Testing__Digital_Persona__Fake__Woodglue__002_4_9.png__8bf2da64__002_4_9.png,31.9599282739
impostor,Testing__Digital_Persona__Fake__Woodglue__002_5_0.png__bbd51722__002_5_0.png,129.4790224762
impostor,Testing__Digital_Persona__Fake__Woodglue__002_5_4.png__4728b867__002_5_4.png,72.6541014219
impostor,Testing__Digital_Persona__Fake__Woodglue__002_5_5.png__d656cb35__002_5_5.png,65.4333433142
impostor,Testing__Digital_Persona__Fake__Woodglue__002_5_9.png__b6f79bb4__002_5_9.png,82.3845299438
impostor,Testing__Digital_Persona__Fake__Woodglue__002_6_0.png__36f1de93__002_6_0.png,136.3647119176
impostor,Testing__Digital_Persona__Fake__Woodglue__002_6_4.png__a60240a5__002_6_4.png,111.1322547075
impostor,Testing__Digital_Persona__Fake__Woodglue__002_6_5.png__4a3540bb__002_6_5.png,143.6299853185
impostor,Testing__Digital_Persona__Fake__Woodglue__002_6_9.png__d347b861__002_6_9.png,118.3882260291
impostor,Testing__Digital_Persona__Fake__Woodglue__002_7_0.png__aa77b96f__002_7_0.png,78.1975776415
impostor,Testing__Digital_Persona__Fake__Woodglue__002_7_4.png__31669632__002_7_4.png,95.9415828114
impostor,Testing__Digital_Persona__Fake__Woodglue__002_7_5.png__57b6ad45__002_7_5.png,107.5780431987
impostor,Testing__Digital_Persona__Fake__Woodglue__002_7_9.png__1d9dbdf6__002_7_9.png,83.0974803966
impostor,Testing__Digital_Persona__Fake__Woodglue__002_8_0.png__8aa22417__002_8_0.png,96.4307866104
impostor,Testing__Digital_Persona__Fake__Woodglue__002_8_4.png__4b0b04c4__002_8_4.png,48.7992479421
impostor,Testing__Digital_Persona__Fake__Woodglue__002_8_5.png__6a24c2ec__002_8_5.png,88.6975482212
impostor,Testing__Digital_Persona__Fake__Woodglue__002_8_9.png__7a900733__002_8_9.png,123.9359790453
impostor,Testing__Digital_Persona__Fake__Woodglue__002_9_0.png__c3e4da44__002_9_0.png,101.0024883796
impostor,Testing__Digital_Persona__Fake__Woodglue__002_9_4.png__173889e7__002_9_4.png,55.0686852989
impostor,Testing__Digital_Persona__Fake__Woodglue__002_9_5.png__05529f17__002_9_5.png,90.7810451632
impostor,Testing__Digital_Persona__Fake__Woodglue__002_9_9.png__d87456a1__002_9_9.png,74.2064621655
impostor,Testing__Digital_Persona__Fake__Woodglue__003_0_0.png__cc1e7b3b__003_0_0.png,9.8896024642
impostor,Testing__Digital_Persona__Fake__Woodglue__003_0_4.png__f9c92abc__003_0_4.png,9.1388965815
impostor,Testing__Digital_Persona__Fake__Woodglue__003_0_9.png__2aee2780__003_0_9.png,24.8948076754
impostor,Testing__Digital_Persona__Fake__Woodglue__003_1_0.png__22481342__003_1_0.png,3.700209427
impostor,Testing__Digital_Persona__Fake__Woodglue__003_1_4.png__b5b2e865__003_1_4.png,4.2151438086
impostor,Testing__Digital_Persona__Fake__Woodglue__003_1_9.png__9c406000__003_1_9.png,2.7859874891
impostor,Testing__Digital_Persona__Fake__Woodglue__003_2_0.png__cf98f61e__003_2_0.png,3.4763716796
impostor,Testing__Digital_Persona__Fake__Woodglue__003_2_4.png__ae527308__003_2_4.png,13.2104048694
impostor,Testing__Digital_Persona__Fake__Woodglue__003_2_9.png__033c27dc__003_2_9.png,1.3590823815
impostor,Testing__Digital_Persona__Fake__Woodglue__003_3_0.png__7b31723c__003_3_0.png,12.9401423175
impostor,Testing__Digital_Persona__Fake__Woodglue__003_3_4.png__a9dd80a4__003_3_4.png,1.1050912505
impostor,Testing__Digital_Persona__Fake__Woodglue__003_3_9.png__f771b64a__003_3_9.png,4.408293177
impostor,Testing__Digital_Persona__Fake__Woodglue__003_4_0.png__5f58a357__003_4_0.png,5.8265270487
impostor,Testing__Digital_Persona__Fake__Woodglue__003_4_4.png__8ba49a7d__003_4_4.png,1.4808706762
impostor,Testing__Digital_Persona__Fake__Woodglue__003_4_9.png__002d9627__003_4_9.png,8.789805665
impostor,Testing__Digital_Persona__Fake__Woodglue__003_5_0.png__f22c6213__003_5_0.png,16.040474295
impostor,Testing__Digital_Persona__Fake__Woodglue__003_5_4.png__f47e1e78__003_5_4.png,7.3625514538
impostor,Testing__Digital_Persona__Fake__Woodglue__003_5_9.png__23cd89e5__003_5_9.png,7.8020543938
impostor,Testing__Digital_Persona__Fake__Woodglue__003_6_0.png__41af8d04__003_6_0.png,7.805986216
impostor,Testing__Digital_Persona__Fake__Woodglue__003_6_4.png__47220321__003_6_4.png,8.0435443061
impostor,Testing__Digital_Persona__Fake__Woodglue__003_6_9.png__57ebafe3__003_6_9.png,2.7022541983
impostor,Testing__Digital_Persona__Fake__Woodglue__003_7_0.png__65f8a9b6__003_7_0.png,9.7370919843
impostor,Testing__Digital_Persona__Fake__Woodglue__003_7_4.png__c9aa0879__003_7_4.png,2.2741814869
impostor,Testing__Digital_Persona__Fake__Woodglue__003_7_9.png__03f440c7__003_7_9.png,1.7716594972
impostor,Testing__Digital_Persona__Fake__Woodglue__003_8_0.png__71b31797__003_8_0.png,11.8253910811
impostor,Testing__Digital_Persona__Fake__Woodglue__003_8_4.png__ff712c14__003_8_4.png,2.846929412
impostor,Testing__Digital_Persona__Fake__Woodglue__003_8_9.png__b95cbc74__003_8_9.png,5.8701425311
impostor,Testing__Digital_Persona__Fake__Woodglue__003_9_0.png__06cbf4c3__003_9_0.png,0.0
impostor,Testing__Digital_Persona__Fake__Woodglue__003_9_4.png__65cad1f3__003_9_4.png,1.1017345843
impostor,Testing__Digital_Persona__Fake__Woodglue__003_9_9.png__ea3a091b__003_9_9.png,3.7667970029
impostor,Testing__Digital_Persona__Fake__Woodglue__008_0_0.png__b461ec48__008_0_0.png,55.4851254031
impostor,Testing__Digital_Persona__Fake__Woodglue__008_0_4.png__8e3b2a2f__008_0_4.png,37.4925531826
impostor,Testing__Digital_Persona__Fake__Woodglue__008_0_9.png__7a03627c__008_0_9.png,7.7511805099
impostor,Testing__Digital_Persona__Fake__Woodglue__008_1_0.png__49c663be__008_1_0.png,2.9426688094
impostor,Testing__Digital_Persona__Fake__Woodglue__008_1_4.png__619c8104__008_1_4.png,8.44445393
impostor,Testing__Digital_Persona__Fake__Woodglue__008_1_9.png__4a2cbb17__008_1_9.png,3.3686638566
impostor,Testing__Digital_Persona__Fake__Woodglue__008_2_0.png__7c0ab6ce__008_2_0.png,3.3053398077
impostor,Testing__Digital_Persona__Fake__Woodglue__008_2_4.png__eb926e65__008_2_4.png,2.6208831949
impostor,Testing__Digital_Persona__Fake__Woodglue__008_2_9.png__e9bb962d__008_2_9.png,13.9954067544
impostor,Testing__Digital_Persona__Fake__Woodglue__008_3_0.png__66e29d7c__008_3_0.png,1.9489438446
impostor,Testing__Digital_Persona__Fake__Woodglue__008_3_4.png__5915ad5a__008_3_4.png,1.2660979957
impostor,Testing__Digital_Persona__Fake__Woodglue__008_3_9.png__dc91f66e__008_3_9.png,0.8380832256
impostor,Testing__Digital_Persona__Fake__Woodglue__008_4_0.png__bc5f0fcf__008_4_0.png,6.5645834193
impostor,Testing__Digital_Persona__Fake__Woodglue__008_4_4.png__4e36b0d5__008_4_4.png,2.8219094093
impostor,Testing__Digital_Persona__Fake__Woodglue__008_4_9.png__217e410c__008_4_9.png,6.7620433547
impostor,Testing__Digital_Persona__Fake__Woodglue__008_5_0.png__ccb9407d__008_5_0.png,129.8535748565
impostor,Testing__Digital_Persona__Fake__Woodglue__008_5_4.png__a4f3958b__008_5_4.png,36.890291497
impostor,Testing__Digital_Persona__Fake__Woodglue__008_5_9.png__cc6a3fdc__008_5_9.png,97.9968504938
impostor,Testing__Digital_Persona__Fake__Woodglue__008_6_0.png__d9c1dc6b__008_6_0.png,13.3477276175
impostor,Testing__Digital_Persona__Fake__Woodglue__008_6_4.png__cf073ed8__008_6_4.png,1.1569324702
impostor,Testing__Digital_Persona__Fake__Woodglue__008_6_9.png__05bae950__008_6_9.png,7.1922823455
impostor,Testing__Digital_Persona__Fake__Woodglue__008_7_0.png__cdf2ae96__008_7_0.png,17.4513536419
impostor,Testing__Digital_Persona__Fake__Woodglue__008_7_4.png__9e6f066b__008_7_4.png,9.26501195
impostor,Testing__Digital_Persona__Fake__Woodglue__008_7_9.png__70c14665__008_7_9.png,13.675702298
impostor,Testing__Digital_Persona__Fake__Woodglue__008_8_0.png__d7007251__008_8_0.png,1.8311847817
impostor,Testing__Digital_Persona__Fake__Woodglue__008_8_4.png__6049dde1__008_8_4.png,2.8796834047
impostor,Testing__Digital_Persona__Fake__Woodglue__008_8_9.png__7c3f90ad__008_8_9.png,14.2299728553
impostor,Testing__Digital_Persona__Fake__Woodglue__008_9_0.png__d38cf25a__008_9_0.png,2.8912141195
impostor,Testing__Digital_Persona__Fake__Woodglue__008_9_4.png__33ad1390__008_9_4.png,3.156975018
impostor,Testing__Digital_Persona__Fake__Woodglue__008_9_9.png__f49235a3__008_9_9.png,7.5002542332
impostor,Testing__Digital_Persona__Fake__Woodglue__010_0_0.png__9a2228f5__010_0_0.png,39.4425222234
impostor,Testing__Digital_Persona__Fake__Woodglue__010_0_4.png__eaa8b3ac__010_0_4.png,107.4947891257
impostor,Testing__Digital_Persona__Fake__Woodglue__010_0_9.png__36d8814d__010_0_9.png,108.8210915903
impostor,Testing__Digital_Persona__Fake__Woodglue__010_1_0.png__2ec0d7e1__010_1_0.png,26.1275457453
impostor,Testing__Digital_Persona__Fake__Woodglue__010_1_4.png__5ba9cf65__010_1_4.png,42.2855595902
impostor,Testing__Digital_Persona__Fake__Woodglue__010_1_9.png__38e7b4b4__010_1_9.png,46.6147101904
impostor,Testing__Digital_Persona__Fake__Woodglue__010_2_0.png__ec7229df__010_2_0.png,43.0855120529
impostor,Testing__Digital_Persona__Fake__Woodglue__010_2_4.png__8b7e29bd__010_2_4.png,40.1855689153
impostor,Testing__Digital_Persona__Fake__Woodglue__010_2_9.png__dc9b6446__010_2_9.png,2.8841301131
impostor,Testing__Digital_Persona__Fake__Woodglue__010_3_0.png__c84217e9__010_3_0.png,51.7420535272
impostor,Testing__Digital_Persona__Fake__Woodglue__010_3_4.png__b7a14823__010_3_4.png,46.403091299
impostor,Testing__Digital_Persona__Fake__Woodglue__010_3_9.png__54d10ca3__010_3_9.png,7.6050339494
impostor,Testing__Digital_Persona__Fake__Woodglue__010_4_0.png__6211f7ea__010_4_0.png,0.8866578483
impostor,Testing__Digital_Persona__Fake__Woodglue__010_4_4.png__208a9e5f__010_4_4.png,8.3803000363
impostor,Testing__Digital_Persona__Fake__Woodglue__010_4_9.png__1f036a34__010_4_9.png,2.524949832
impostor,Testing__Digital_Persona__Fake__Woodglue__010_5_0.png__ccf01c1a__010_5_0.png,37.6201221648
impostor,Testing__Digital_Persona__Fake__Woodglue__010_5_4.png__c0a08b01__010_5_4.png,57.6255713704
impostor,Testing__Digital_Persona__Fake__Woodglue__010_5_9.png__86f96bcc__010_5_9.png,15.2143666359
impostor,Testing__Digital_Persona__Fake__Woodglue__010_6_0.png__786ac36a__010_6_0.png,48.5281740418
impostor,Testing__Digital_Persona__Fake__Woodglue__010_6_4.png__3788dc41__010_6_4.png,33.2540179902
